file	key	main_line	main_value	lc1_line	lc1_value	evidence_class
scripts/grm_det1_7_source_auth.py	parameter:validate_precollection_source_authorization:runtime_frame_path	0	ABSENT	597	RUNTIME_FRAME	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::DET1_6_AMENDMENT	0	ABSENT	25	FROZEN_RUN / 'det1_6_fork_hydration_delta_amendment.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::FROZEN_RUN	0	ABSENT	21	ROOT / 'artifacts/grm_det1/run_20260831T160525Z_2'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::ORDER	0	ABSENT	22	ROOT / 'orders/GRM_DET1_8_SYNTH_TURN_SNAPSHOTS.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::PRECOLLECTION_AUTHORIZATION	0	ABSENT	29	FROZEN_RUN / 'det1_8_precollection_source_authorization.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::PREDECESSOR_AUTHORIZATION	0	ABSENT	26	FROZEN_RUN / 'det1_7_precollection_source_authorization_r2.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::PREDECESSOR_SCHEMA	0	ABSENT	35	'grm.det1_7.precollection_source_authorization.v1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::PREDECESSOR_STATUS	0	ABSENT	36	'AUTHORIZED_LIVED_PLANT_REGISTRY_COLLECTION_ONLY'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::PRODUCTION_PREDECESSOR_RECORD	0	ABSENT	40	{'path': 'artifacts/grm_det1/run_20260831T160525Z_2/det1_7_precollection_source_authorization_r2.json', 'bytes': 15665, 'sha256': '46d09be52357e9b98b7bc1b97f198e564b2344300afb39808a9ef967385eefbc'}	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::REGISTRATION	0	ABSENT	23	FROZEN_RUN / 'registration_62cb6c09cbec211d.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::ROOT	0	ABSENT	20	Path(__file__).resolve().parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::RUNTIME_FRAME	0	ABSENT	24	FROZEN_RUN / 'runtime_frame_28b3196f8fb04a41.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::SCHEMA	0	ABSENT	33	'grm.det1_8.precollection_source_authorization.v1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	assignment::STATUS	0	ABSENT	34	'AUTHORIZED_LIVED_PLANT_REGISTRY_COLLECTION_ONLY'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:created_utc	0	ABSENT	550	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:det1_6_amendment_path	0	ABSENT	550	DET1_6_AMENDMENT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:expected_predecessor_record	0	ABSENT	550	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:order_path	0	ABSENT	550	ORDER	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:path	0	ABSENT	550	PRECOLLECTION_AUTHORIZATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:predecessor_authorization_path	0	ABSENT	550	PREDECESSOR_AUTHORIZATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:registration_path	0	ABSENT	550	REGISTRATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:repo_root	0	ABSENT	550	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:author_precollection_source_authorization:runtime_frame_path	0	ABSENT	550	RUNTIME_FRAME	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:validate_precollection_source_authorization:det1_6_amendment_path	0	ABSENT	493	DET1_6_AMENDMENT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:validate_precollection_source_authorization:expected_predecessor_record	0	ABSENT	493	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:validate_precollection_source_authorization:order_path	0	ABSENT	493	ORDER	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:validate_precollection_source_authorization:path	0	ABSENT	493	PRECOLLECTION_AUTHORIZATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:validate_precollection_source_authorization:predecessor_authorization_path	0	ABSENT	493	PREDECESSOR_AUTHORIZATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:validate_precollection_source_authorization:registration_path	0	ABSENT	493	REGISTRATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:validate_precollection_source_authorization:repo_root	0	ABSENT	493	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_8_source_auth.py	parameter:validate_precollection_source_authorization:runtime_frame_path	0	ABSENT	493	RUNTIME_FRAME	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::CAMPAIGN_ID	0	ABSENT	44	'r4'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::E2E4_ATTEMPT	0	ABSENT	35	FROZEN_RUN / 'det1_4/campaign/det1_7/plant_registration/shards/e2e-4/attempt_001'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::EVIDENCE_KEYS	0	ABSENT	109	tuple(FindingEvidencePaths.__dataclass_fields__)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::FINDINGS_DIR	0	ABSENT	39	FROZEN_RUN / 'det1_9/findings'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::FROZEN_RUN	0	ABSENT	29	ROOT / 'artifacts/grm_det1/run_20260831T160525Z_2'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::ORDER	0	ABSENT	30	ROOT / 'orders/GRM_DET1_9_SUBSTITUTION_POOL.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::ORDER_ID	0	ABSENT	43	'GRM-DET1.9'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::PREDECESSOR_AUTHORIZATION	0	ABSENT	32	FROZEN_RUN / 'det1_8_precollection_source_authorization.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::PRODUCTION_EVIDENCE	0	ABSENT	89	FindingEvidencePaths(order=ORDER, base_registration=REGISTRATION, predecessor_authorization=PREDECESSOR_AUTHORIZATION, worker_shard=E2E4_ATTEMPT / 'worker_shard_c83930bfa37df0c2.json', chronological_session=E2E4_ATTEMPT / 'chronological_session_0ffdb3d4be05e9b1.json', observations=E2E4_ATTEMPT / 'observations.jsonl', probe_scorecard=E2E4_ATTEMPT / 'session/probe_scorecard.json', transcript=E2E4_ATTEMPT / 'session/transcript.jsonl', instrumentation=E2E4_ATTEMPT / 'session/instrumentation.jsonl', t30_snapshot_manifest=E2E4_ATTEMPT / 'snapshots/e2e_t30_atlas_tone/rung_00/manifest.json', t33_snapshot_manifest=E2E4_ATTEMPT / 'snapshots/e2e_t33_polaris_mark/rung_00/manifest.json')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::REGISTRATION	0	ABSENT	31	FROZEN_RUN / 'registration_62cb6c09cbec211d.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::ROOT	0	ABSENT	28	Path(__file__).resolve().parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::RUN_ID	0	ABSENT	45	'run_20260831T160525Z_2'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::SCHEMA	0	ABSENT	41	'grm.det1_9.campaign_r4_lived_control_finding.v1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::STATUS	0	ABSENT	42	'OPEN_POST_RACE_INVESTIGATION'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::T30_ANSWER	0	ABSENT	49	'Cobalt 1 India'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::T30_EXPECTED	0	ABSENT	48	'Cobalt-1-India'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::T30_FINDING_TEXT	0	ABSENT	54	"'OPEN POST-RACE INVESTIGATION ITEM (knife-edge class candidate; do not investigate here): campaign r4 e2e_t30_atlas_tone\'s LIVED served control is incorrect (""Cobalt 1 India"" versus exact ""Cobalt-1-India"") despite rank-1 correctly routed and mounted ([30]/[30]) — a no-co-mount, no-plant lived failure.'"	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::T30_FIXTURE	0	ABSENT	46	'e2e_t30_atlas_tone'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::T33_ANSWER	0	ABSENT	51	'I’m sorry, but I don’t have that information.'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::T33_EXPECTED	0	ABSENT	50	'Marble-4-Juliet'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::T33_FINDING_TEXT	0	ABSENT	61	"'Turn 33\'s e2e_t33_polaris_mark row also records probe_pass=false and served a refusal rather than exact ""Marble-4-Juliet""; it is not a lawful substitute.'"	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::T33_FIXTURE	0	ABSENT	47	'e2e_t33_polaris_mark'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	assignment::UNPLANTABLE_REASON	0	ABSENT	52	'LIVED_SERVED_CONTROL_INCORRECT_OR_REFUSAL'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	cli:_parser:'--created-utc'	0	ABSENT	822	default=None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	cli:_parser:'--output-dir'	0	ABSENT	827	default=FINDINGS_DIR	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	cli:_parser:'--validate'	0	ABSENT	833	default=None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:author_finding_receipt:created_utc	0	ABSENT	783	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:author_finding_receipt:directory	0	ABSENT	783	FINDINGS_DIR	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:author_finding_receipt:evidence_paths	0	ABSENT	783	PRODUCTION_EVIDENCE	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:author_finding_receipt:repo_root	0	ABSENT	783	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:build_finding_receipt:evidence_paths	0	ABSENT	659	PRODUCTION_EVIDENCE	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:build_finding_receipt:repo_root	0	ABSENT	659	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:main:argv	0	ABSENT	842	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:validate_finding_receipt:repo_root	0	ABSENT	704	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:validate_finding_receipt_file:repo_root	0	ABSENT	802	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:write_finding_receipt:directory	0	ABSENT	770	FINDINGS_DIR	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_findings.py	parameter:write_finding_receipt:repo_root	0	ABSENT	770	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::DET1_6_AMENDMENT	0	ABSENT	26	FROZEN_RUN / 'det1_6_fork_hydration_delta_amendment.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::FROZEN_RUN	0	ABSENT	22	ROOT / 'artifacts/grm_det1/run_20260831T160525Z_2'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::ORDER	0	ABSENT	23	ROOT / 'orders/GRM_DET1_9_SUBSTITUTION_POOL.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::PRECOLLECTION_AUTHORIZATION	0	ABSENT	30	FROZEN_RUN / 'det1_9_precollection_source_authorization.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::PREDECESSOR_AUTHORIZATION	0	ABSENT	27	FROZEN_RUN / 'det1_8_precollection_source_authorization.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::PREDECESSOR_SCHEMA	0	ABSENT	36	'grm.det1_8.precollection_source_authorization.v1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::PREDECESSOR_STATUS	0	ABSENT	37	'AUTHORIZED_LIVED_PLANT_REGISTRY_COLLECTION_ONLY'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::PRODUCTION_PREDECESSOR_RECORD	0	ABSENT	41	{'path': 'artifacts/grm_det1/run_20260831T160525Z_2/det1_8_precollection_source_authorization.json', 'bytes': 17727, 'sha256': 'f5f5901a14e759bd14bcdc788e6f36e77eeea7aaec770541b907d2cb7c594edb'}	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::REGISTRATION	0	ABSENT	24	FROZEN_RUN / 'registration_62cb6c09cbec211d.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::ROOT	0	ABSENT	21	Path(__file__).resolve().parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::RUNTIME_FRAME	0	ABSENT	25	FROZEN_RUN / 'runtime_frame_28b3196f8fb04a41.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::SCHEMA	0	ABSENT	34	'grm.det1_9.precollection_source_authorization.v1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	assignment::STATUS	0	ABSENT	35	'AUTHORIZED_LIVED_PLANT_REGISTRY_COLLECTION_ONLY'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:created_utc	0	ABSENT	595	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:det1_6_amendment_path	0	ABSENT	595	DET1_6_AMENDMENT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:expected_predecessor_record	0	ABSENT	595	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:order_path	0	ABSENT	595	ORDER	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:path	0	ABSENT	595	PRECOLLECTION_AUTHORIZATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:predecessor_authorization_path	0	ABSENT	595	PREDECESSOR_AUTHORIZATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:registration_path	0	ABSENT	595	REGISTRATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:repo_root	0	ABSENT	595	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:author_precollection_source_authorization:runtime_frame_path	0	ABSENT	595	RUNTIME_FRAME	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:validate_precollection_source_authorization:det1_6_amendment_path	0	ABSENT	537	DET1_6_AMENDMENT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:validate_precollection_source_authorization:expected_predecessor_record	0	ABSENT	537	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:validate_precollection_source_authorization:order_path	0	ABSENT	537	ORDER	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:validate_precollection_source_authorization:path	0	ABSENT	537	PRECOLLECTION_AUTHORIZATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:validate_precollection_source_authorization:predecessor_authorization_path	0	ABSENT	537	PREDECESSOR_AUTHORIZATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:validate_precollection_source_authorization:registration_path	0	ABSENT	537	REGISTRATION	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:validate_precollection_source_authorization:repo_root	0	ABSENT	537	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_9_source_auth.py	parameter:validate_precollection_source_authorization:runtime_frame_path	0	ABSENT	537	RUNTIME_FRAME	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_analyze.py	assignment::ROOT	0	ABSENT	13	Path(__file__).resolve().parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_analyze.py	cli:parse_args:'--run-dir'	0	ABSENT	657	implicit argparse default None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_analyze.py	cli:parse_args:'command'	0	ABSENT	656	choices=('fit', 'report', 'selftest')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_analyze.py	parameter:main:argv	0	ABSENT	661	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_analyze.py	parameter:parse_args:argv	0	ABSENT	654	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	assignment::CROSS_MODEL_SUP_COMPARATOR	0	ABSENT	30	{'schema': 'grm.registered_baseline_comparator.v1', 'kind': 'cross_model_det_fixture_accept_reject_ordered_physical_identity_v1', 'answer': 'det1_fixture_expected_present_and_rejected_absent_case_insensitive_whole_value', 'mounts': 'ordered_fixture_physical_ids_and_nodes'}	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	assignment::DEFAULT_REGISTRY	0	ABSENT	22	ROOT / 'config' / 'grm_live_registered_baselines.json'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	assignment::EXACT_COMPARATOR	0	ABSENT	24	{'schema': 'grm.registered_baseline_comparator.v1', 'kind': 'same_model_exact_answer_bytes_ordered_mount_ids_v1', 'answer': 'exact_bytes', 'mounts': 'ordered_authoritative_final_physical_ids'}	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	assignment::REGISTRY_ENV	0	ABSENT	23	'GRM_REGISTERED_BASELINE_REGISTRY'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	assignment::ROOT	0	ABSENT	21	Path(__file__).resolve().parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	parameter:compare_served_to_live_registry:registry_path_override	0	ABSENT	631	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	parameter:load_live_registry:explicit	0	ABSENT	92	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	parameter:registered_projection:previous_registration_id	0	ABSENT	498	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_baseline_registry.py	parameter:registry_path:explicit	0	ABSENT	81	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::ACHIEVED_EVAL_PAIR_FLOOR	0	ABSENT	42	8	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::ARTIFACT_ROOT	0	ABSENT	26	ROOT / 'artifacts' / 'grm_det1'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::CALIBRATION_IDS	0	ABSENT	43	('e2e_t09_cypher_bridge', 'e2e_t16_lyra_dock')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::DETECTORS	0	ABSENT	28	('D-LQR', 'D-NGH', 'D-ENT', 'D-VERB')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::EVAL_E2E_IDS	0	ABSENT	44	('e2e_t05_orion_pin', 'e2e_t13_orion_pin', 'e2e_t19_nova_key', 'e2e_t22_mira_seal', 'e2e_t24_terra_port', 'e2e_t26_ember_code', 'e2e_t30_atlas_tone')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::MECHANISTIC	0	ABSENT	29	('D-LQR', 'D-NGH', 'D-ENT')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::ORDER_PATH	0	ABSENT	25	ROOT / 'orders' / 'GRM_DET1_DEMAND_DETECTOR_RACE.md'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::REGISTERED_CALIBRATION_PAIR_COUNT	0	ABSENT	40	2	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::REGISTERED_EVAL_PAIR_COUNT	0	ABSENT	39	12	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::REGISTERED_FIXTURE_COUNT	0	ABSENT	41	14	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::ROOT	0	ABSENT	24	Path(__file__).resolve().parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::VALUE_SEPARATOR_PATTERN	0	ABSENT	191	'[-\\s]+'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::VERBAL_QUESTION	0	ABSENT	27	'Do you have the information needed to answer? YES/NO'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	assignment::_VALUE_SEPARATOR_RUN	0	ABSENT	192	re.compile(VALUE_SEPARATOR_PATTERN)	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	parameter:DetectorObserver.__enter__.forward_wrapper:last_only	0	ABSENT	644	True	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	parameter:DetectorObserver.__enter__.sink_wrapper:attention_mask	0	ABSENT	610	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	parameter:DetectorObserver.__enter__.sink_wrapper:num_heads_per_kv	0	ABSENT	610	1	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	parameter:DetectorObserver.__enter__.sliding_wrapper:allowed_mask	0	ABSENT	627	None	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	parameter:DetectorObserver.__enter__.sliding_wrapper:attn_block	0	ABSENT	627	128	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	parameter:DetectorObserver.__enter__.sliding_wrapper:num_heads_per_kv	0	ABSENT	627	1	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	parameter:_finite:where	0	ABSENT	71	'root'	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_common.py	parameter:file_record:root	0	ABSENT	166	ROOT	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_e2e.py	assignment::ROOT	0	ABSENT	22	Path(__file__).resolve().parents[1]	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_e2e.py	assignment:selftest:os.environ['GRM_DET1_FORK_FROM_SNAPSHOT_REQUIRED']	0	ABSENT	995	prior_fork_required	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
scripts/grm_det1_e2e.py	env:_mechanistic_counterfactual:'GRM_DET1_FORK_FROM_SNAPSHOT_REQUIRED'	0	ABSENT	386	os.environ.get('GRM_DET1_FORK_FROM_SNAPSHOT_REQUIRED')	New harness/internal default: not a production adoption receipt; see file order/registration and reference inventory
